system:index,DEM_slope,L4,NDMI_max,NDMI_mean,NDMI_min,NDMI_slope,NDMI_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_slope,NDVI_stdDev,Relative_elevation_100,TCB_max,TCB_mean,TCB_min,TCB_slope,TCB_stdDev,TCG_max,TCG_mean,TCG_min,TCG_slope,TCG_stdDev,TCW_max,TCW_mean,TCW_min,TCW_slope,TCW_stdDev,.geo
000000000000000001a7_0,0.0998315,1,0.82608694,0.4031296,-0.05882353,-803.2181003265697,0.21131068419201574,0.34552333,-0.08313289,-0.45454547,-105.75558251815544,0.1738028742497993,8.238725,0.21898876,0.04862659,0.01669282,-71.3873901914524,0.03061761209319795,0.01462725,-0.00875638,-0.02191105,9.78303972361422,0.0052998726453670035,0.020819986,0.0025185272,-0.05731776,18.552371932388937,0.008349149127553183,
000000000000000001b3_0,0.20023617,1,0.9888112,0.8524394,0.47408828,-128.90540375323576,0.12337219355948173,0.055028465,-0.15083507,-0.34368384,-301.9873151353527,0.07811367576051523,32.144928,0.3596181,0.1781146,0.0807537,-2.9450295829488944,0.040292468352977305,-0.00146263,-0.031563766,-0.06853063,-31.434753552179988,0.011565436938244016,0.062392436,0.044084154,0.0066371714,4.715853139571346,0.012283974014414669,
000000000000000001b4_0,0.12747523,1,0.9900596,0.8459193,0.47528517,-313.1931649554876,0.10769035597485586,0.06681152,-0.13300653,-0.3365651,-256.095043271709,0.07774365753467839,29.869888,0.32615083,0.185401,0.09487276,2.664721159236323,0.0329501432464957,0.0021555,-0.030615885,-0.05787821,-41.19004257714871,0.011569373761414882,0.06297462,0.044798695,0.013520677,-0.9299206990374713,0.01011049667809157,
000000000000000001be_0,8.028685,1,0.99548024,0.87965816,0.425546,-385.4531773596101,0.08877905455664617,0.08623298,-0.14419125,-0.3179661,-34.71094326380606,0.07396300737305818,-31.61368,0.4020376,0.18071067,0.08593932,195.87488344801875,0.04118247056662311,-0.00639072,-0.030819107,-0.05548207,-22.508954316945815,0.009529763314924215,0.062154934,0.04570259,0.0059904447,18.807359686895666,0.009578287642671808,
000000000000000004b4_0,0.15725327,1,0.83549786,0.32508245,-0.11764706,-1337.5108482944847,0.21564619525231257,0.24786325,-0.07051711,-0.5887324,-1042.9304131984152,0.1672774658736849,33.977585,0.23742805,0.054834504,0.0212276,147.4663976856759,0.040591041843440014,0.00372719,-0.011511884,-0.03542759,-41.072015041000924,0.006582881941433871,0.018637944,0.001812213,-0.027616391,-5.719745865617036,0.0069507785030162314,
000000000000000004b6_0,0.43068737,1,0.8785872,0.46880248,-0.04761905,-556.04344373023,0.21962872030779287,0.020442931,-0.45159647,-0.8998331,-591.048978095818,0.16157244378270916,11.305969,0.22956687,0.1014203,0.05588589,-96.53425143819933,0.03370997469625845,-0.02514464,-0.046502084,-0.08154298,4.4886087422163525,0.011660936545439154,0.053083483,0.014796635,-0.029072035,22.441745751024484,0.01063912583837236,
000000000000000004c1_0,0.05844084,1,0.8844444,0.47057518,-0.06666667,-964.1178906324398,0.19788811540348628,-0.31623933,-0.60154617,-0.86915886,-538.5866519599733,0.120668826199328,7.22308,0.15774345,0.11381057,0.08798391,104.6191075241912,0.015328642417702995,-0.0467148,-0.066511124,-0.0872046,-80.8685147893155,0.009012244237044326,0.030111779,0.01894428,0.00826244,31.172650946572062,0.004795449978813444,
000000000000000004c2_0,0.029056787,1,0.8707865,0.49335766,-0.23076923,-433.5648662460887,0.22264116230895198,-0.20934112,-0.57746774,-0.85065883,-687.4964067167122,0.1455065750035861,7.1194353,0.17528304,0.1161887,0.06184074,4.18897127424492,0.024730605567495602,-0.02189018,-0.06342376,-0.09730375,-50.31456190418547,0.01519330678553416,0.046841484,0.021878516,-0.0036754664,26.438459111292133,0.008920286123721591,
000000000000000004c3_0,0.12528257,1,0.9324324,0.31163752,-0.7902098,-1586.4091725505798,0.3156273941406029,-0.19627619,-0.49999967,-0.93939394,-645.6790875421129,0.16875922713873226,7.276674,0.15395631,0.084045485,0.03772856,44.85389623823071,0.019589409266324184,-0.01761778,-0.04627871,-0.06424996,-35.78978834359047,0.008406717566060798,0.023438044,0.008843923,-0.0057475744,3.8506701080677415,0.0049716009123460525,
000000000000000004c4_0,0.09982468,1,0.83838385,0.23912574,-0.4920635,-1311.8255443129076,0.2528733943004168,0.3465704,-0.05175238,-0.48523206,179.92032998740203,0.13186882194279306,18.064695,0.10912568,0.04331586,0.01054964,-10.063099997510811,0.018648563389323084,0.00488997,-0.009191043,-0.01882233,20.244781509312517,0.0037525885760476777,0.02552669,-0.0026139433,-0.04552674,-12.710312730944134,0.009703952727843504,
000000000000000004c7_0,0.18877092,1,0.75813955,0.32309604,-0.4375,-1253.8463962140572,0.21294929331835724,0.26,-0.045391344,-0.61290324,-343.0691857308818,0.1405044887771601,-1.0998437,0.07975488,0.038561102,-0.00965758,-28.798937944562933,0.016388307466658397,0.00588662,-0.007506932,-0.0286769,3.5674720952520693,0.003720412200647398,0.009384969,5.814805E-5,-0.0112978555,-4.429021542340122,0.004359882230647064,
000000000000000004c8_0,0.17748742,1,0.8018576,0.268633,-0.82608694,-1375.0799438088156,0.250013901852723,0.12227074,-0.18115994,-0.8518519,-262.54791857249694,0.1493440356487807,-4.759682,0.0955776,0.044085007,0.01467848,-44.61099811761919,0.01618809919140795,-0.00545715,-0.0133142,-0.03003662,13.334391324662922,0.003607705144655426,0.011980114,0.0015394926,-0.029413009,-15.650852681743656,0.0055722224646742495,
00000000000000000502_0,0.16955015,1,0.875,0.3220655,-0.01910828,-2037.1498984695695,0.22548275451281471,0.36363637,-0.3271474,-0.6415094,107.1669541677621,0.18030234981521437,-6.5826244,0.06881337,0.042311482,0.01403731,-18.391709131894505,0.013256921611887544,-0.00292587,-0.016833143,-0.02746397,18.26268356899038,0.00461914999184373,0.015161579,0.003142804,-0.010187781,-11.83601988271339,0.0049886935076095176,
0000000000000000050a_0,0.13359134,1,0.8585209,0.43457946,-0.07317073,-1326.9865288889687,0.22215905083506035,-0.049608354,-0.35640994,-0.5960912,-511.5147399185068,0.13540709479217575,-5.6194663,0.15899271,0.066170074,0.03255489,-34.85233852564256,0.02828140377096153,-0.01020496,-0.02307749,-0.03954141,5.0066601389565175,0.0063759393681358245,0.025176156,0.008015403,-0.019284688,-6.800707148073552,0.008830757938024996,
00000000000000000515_0,0.19670051,1,0.9883721,0.4500589,-0.23529412,-519.6461594249952,0.21730904844614396,0.7011494,-0.22877572,-0.8074074,-235.16603805154244,0.15405601558999987,-2.328244,0.15685341,0.071837686,0.0241324,85.119977104219,0.025055463733080065,0.00142503,-0.019008413,-0.0499916,-36.985486494935756,0.006979588624847882,0.02883226,0.0069523123,-0.025632735,0.9100433919906066,0.00819896149880537,
00000000000000000516_0,0.40188986,1,0.9108911,0.47960177,0.11511511,-1032.3230583482607,0.19141339439627986,0.04269663,-0.25878915,-0.5445545,-368.48104611160244,0.11237774785496189,0.46810764,0.1524065,0.07090215,0.03731833,-11.528797786876007,0.023935011072473714,-0.00818782,-0.020006768,-0.04228701,-19.196855359828476,0.006331881497586645,0.024336776,0.00834554,-0.026443245,1.2035814890443064,0.0071121252589362955,
00000000000000000538_0,0.26991972,1,0.8291605,0.49555874,0.069518715,-1561.8613072524317,0.209419262995152,-0.04851752,-0.39205578,-0.6684492,-513.3960907148575,0.17237138141154343,-8.357106,0.12310244,0.06645287,4.6069E-4,-5.20245035953916,0.025350304176707618,-0.00838467,-0.024310403,-0.03788925,-12.973608164866622,0.006966020658548199,0.025538925,0.010939552,-0.009930508,-3.345289405370521,0.006681368517112665,
00000000000000000540_0,49.26817,1,0.9070905,0.5417529,5.7770073E-4,-281.0601617508812,0.19721746627151868,0.22081065,-0.20911486,-0.6286765,143.52885712174648,0.17709318805482635,16.04281,0.17954065,0.08364212,0.0446006,28.587333220589663,0.029392070792072518,0.01120239,-0.019703552,-0.03659031,8.65757299507314,0.008143608108872467,0.028991261,0.009928203,-0.06981039,37.2410472535127,0.012437527360458165,
00000000000000000541_0,0.20162262,1,0.930131,0.5203255,-0.003717472,-1298.6379439490654,0.19473945388657674,0.023076924,-0.30280015,-0.62068963,-521.6099686771137,0.15581238150634222,35.763493,0.15697056,0.08306409,0.02473816,-6.369492857991299,0.029638657289416965,-0.00492381,-0.027089536,-0.04698634,-22.39540091174055,0.01057102514057389,0.03365836,0.013499327,-0.009139337,-5.00252820775976,0.008486805371512824,
00000000000000000542_0,5.080456,1,0.8292683,0.5169339,-0.021052632,-325.1173554441133,0.19005470175054795,0.019450033,-0.29509974,-0.655481,-695.2244105415177,0.14475497360092415,91.889885,0.15409088,0.08508647,0.03863786,164.82915263764343,0.0316937652920886,-0.00562979,-0.027128147,-0.04739506,-73.98115530525413,0.008430733330167936,0.030325625,0.0116004655,-0.010662344,60.69520215925405,0.008391126043309176,
00000000000000000543_0,8.570534,1,0.8091873,0.4531889,0.03610675,-1038.4771040523171,0.1856178357143306,0.14121038,-0.2783229,-0.68075114,-83.89098249674699,0.1692942859986388,30.880121,0.19152182,0.079663284,0.03722646,-76.32803977185637,0.029350710892793216,-0.00269983,-0.027466057,-0.06883908,28.285924246011163,0.012027927940308198,0.032776225,0.008376656,-0.06533883,-8.448416933275006,0.010500665501721117,
00000000000000000545_0,0.6122361,1,0.88832486,0.486752,0.0729927,-636.0200070312662,0.18229157629704146,0.010989011,-0.40803364,-0.7563971,-1287.41306817826,0.18292327987074594,31.223276,0.17796221,0.111384735,0.04365824,186.432095384629,0.036957930820966364,-0.01062495,-0.048090942,-0.09318454,-153.4338271882241,0.02070903080816824,0.03840612,0.017573629,-0.012115371,79.10216513073111,0.010547315793459813,
00000000000000000546_0,0.16705377,1,0.8851175,0.5650211,0.13224044,443.037119965396,0.16857384459407423,0.09259259,-0.26639304,-0.6641902,-507.87762188631046,0.1766819727320006,10.036895,0.17744222,0.10024581,0.03837313,-59.3496200743957,0.02943505686979377,-0.00573999,-0.031012222,-0.07270769,-11.56299230927834,0.01431467944474018,0.0412886,0.015242883,-0.01661136,39.40916514568737,0.009215063154328225,
00000000000000000547_0,0.18070978,1,0.84,0.39303833,0.016891891,-422.3659381737349,0.18296340051176874,0.24121779,-0.1481724,-0.57738894,38.31251656770434,0.1679128738809056,29.929106,0.1474895,0.07140688,0.02244964,-117.97578141712857,0.029493099226669633,-0.00210689,-0.018337142,-0.05086482,21.956335570739597,0.010655333807609708,0.017780285,0.004312749,-0.018537987,19.243180674348093,0.007204477250068287,
00000000000000000548_0,0.1273611,1,0.8540146,0.4236816,-0.07076923,-1604.6294571305377,0.21335311646528174,0.03787879,-0.3222085,-0.64,-488.45383226245315,0.13567096563768372,17.703552,0.13421395,0.06483489,0.02831958,20.580209585725807,0.027359648262872547,-0.00466816,-0.024060974,-0.04848604,-14.458550460280424,0.009103786241742323,0.019553974,0.006213054,-0.015382478,-9.624093376796276,0.005549075962223165,
00000000000000000549_0,0.3503433,1,0.901487,0.3619626,-0.1594203,-1119.9517201847018,0.23806659889777182,0.06428572,-0.24734016,-0.75308645,15.015822531988533,0.15126314947393998,16.41111,0.298238,0.056975376,0.01065053,-70.09988382634182,0.042553818003388796,-0.00615931,-0.019394625,-0.10589609,20.09777785386095,0.014774290467708064,0.06793596,0.003988468,-0.03906139,-8.428671684748899,0.012115411783200684,
0000000000000000054a_0,0.1741665,1,0.9535655,0.6105474,0.0,-1290.4532644229307,0.2107487498937313,0.014423077,-0.38968965,-0.7102199,-551.8902650808936,0.15690187232478178,37.94729,0.22863294,0.13385083,0.02183437,-114.24785489373325,0.05205706121881867,-0.00446508,-0.04870514,-0.0915178,-0.6188952544267091,0.019038226160444822,0.066004224,0.028181933,-0.0074050217,-39.99884010262789,0.016137705600483228,
0000000000000000054b_0,0.6855077,1,0.8518519,0.4329532,-0.013100437,-157.0951323589646,0.22017843101120574,0.18383838,-0.20150416,-0.6787149,-554.9895340533467,0.1937209945812055,45.511353,0.85608035,0.07317102,0.02516435,-567.282138241352,0.11899463722199262,6.457E-5,-0.016358394,-0.07531778,40.692027169394706,0.010937630073892132,0.032231577,-9.817107E-4,-0.28675345,200.75007733795277,0.042239113627289694,
0000000000000000054c_0,0.17117907,1,0.8492063,0.42365882,-0.37201366,-1653.9359086010668,0.2375013756724643,-0.027380953,-0.33974287,-0.73307544,107.97878919059147,0.15947975660963654,-6.0645943,0.15414354,0.0782019,0.02607976,14.88007356612154,0.027705465597678124,-0.00837084,-0.027841076,-0.04802034,27.080425406702066,0.010195963991387315,0.03163356,0.009956901,-0.009979614,-32.8824493605198,0.008719679278231397,
0000000000000000054d_0,0.25830662,1,0.8705036,0.37883458,-0.36,-739.1989119630149,0.24935009308659908,0.20421052,-0.082249895,-0.4125,-310.43992568584804,0.1391107661326289,22.659523,0.09404449,0.045103375,0.01842672,49.44665922982536,0.017748388267759162,-0.00234248,-0.011938057,-0.02679762,-12.66622057570953,0.004772665560869241,0.012228827,0.0012991346,-0.013728284,6.977224299567094,0.004922418689213014,
0000000000000000054e_0,0.2768492,1,0.75789475,0.36448127,-0.18644068,-1214.0672765696754,0.22736872528058438,0.32026145,0.022843255,-0.2835821,-160.19405451553956,0.11317041892250296,7.4755015,0.13232788,0.043550845,0.01457686,27.80327369459174,0.02604395098934161,-7.5553E-4,-0.0065597114,-0.01655737,-10.460799225473403,0.0030220360450119075,0.011293136,-8.157779E-4,-0.02605804,-9.960278919395678,0.006671799735607287,
0000000000000000054f_0,1.3052557,1,0.85365856,0.35187063,-0.0877193,-1059.414035125882,0.1934969672153957,0.17374517,-0.104573496,-0.56378603,-341.7146341155042,0.15434079729250547,-3.5259404,0.09706821,0.043854684,0.02315682,58.26089877026673,0.016523898200981216,-0.00278099,-0.01137999,-0.0222873,-15.039863185313495,0.004165580457280846,0.010365523,0.0013315694,-0.02123758,-7.844733332987038,0.004900723024530285,
00000000000000000551_0,0.25177297,1,0.8669623,0.510162,-0.015873017,-1218.455407466388,0.20955460339823279,-0.057176195,-0.36722377,-0.7457847,-725.8712679008469,0.16190335774696774,-1.6109568,0.16778113,0.08317067,0.02985507,152.3050605037122,0.032319006893830174,-0.00978538,-0.031243436,-0.0565545,-60.7317206394081,0.010967409326313233,0.04072475,0.01211151,-0.04446245,14.092869551634527,0.012517400552437533,
00000000000000000552_0,0.38280413,1,0.890625,0.4884471,0.04751848,-317.61358404787904,0.20052490458247438,-0.03595724,-0.37353674,-0.7414722,-313.1606687682047,0.15797175792902943,-9.208561,0.156455,0.08011076,0.03908224,110.69507420335295,0.028062722870109847,-0.01635583,-0.029658677,-0.04737691,-35.37037969281846,0.007904016003611824,0.027713826,0.012119901,-0.021013325,49.033946835856575,0.008701406093808043,
00000000000000000553_0,0.053373415,1,0.7740113,0.36080414,-0.27272728,-2125.413309347656,0.23020548346335162,0.19823788,-0.14547534,-0.62204725,843.1412792408429,0.15923371039611675,4.8331704,0.1078744,0.045453116,0.01922992,-92.43719635916021,0.01795448044556688,-0.00259949,-0.013859007,-0.02978989,62.864590016111244,0.0055741503298883015,0.015855266,0.0028069885,-0.024297163,-39.810109199127886,0.0058312567180854626,
00000000000000000554_0,0.22422202,1,0.8801262,0.41926497,-0.105882354,-1899.4958690003727,0.22210159464164794,0.21428572,-0.067918904,-0.62189054,-964.2289051580577,0.146487900952103,13.281132,0.08272457,0.041799456,0.02155015,-23.721014255664013,0.014030310957097883,-7.9643E-4,-0.009704356,-0.02084342,-12.054462763265681,0.0036702718845328095,0.012755225,0.0016024142,-0.009491818,-6.872260259034586,0.004160993998772937,
00000000000000000555_0,0.22971497,1,0.919598,0.3429674,-0.28735632,-2496.762936399679,0.28196384903929567,0.07865169,-0.2996733,-0.6697819,-23.37042310254443,0.16947130958071943,4.2539115,0.11015345,0.05509705,0.02482029,-76.23493222993882,0.018305613937015065,-0.01126674,-0.02401705,-0.04573909,26.15258530255239,0.006864936014200888,0.019425407,0.0040283874,-0.012283715,-24.283515888236014,0.005379411387474269,
00000000000000000556_0,0.31429377,1,0.79735684,0.38808298,-0.013605442,-993.490505507813,0.21959044485667906,0.1184346,-0.17787866,-0.6039409,237.3482028318145,0.1676564320659259,-4.2605476,0.11583356,0.046359062,0.02199611,-32.275940935488045,0.019858626058202697,-0.00446224,-0.013632219,-0.06484655,43.670218794354945,0.008485068472770453,0.023916926,0.0027590643,-0.036654882,-16.61921958450409,0.007871815431218789,
00000000000000000557_0,0.13146809,1,0.8755187,0.31222308,-0.0952381,-1165.9545194705831,0.25487578678336753,0.24081632,-0.25684622,-0.7463235,113.61530077461298,0.17926336208626675,14.828213,0.17508401,0.053133518,0.00864848,-96.7613480624444,0.025735041477581606,-0.00500798,-0.021150671,-0.05223492,31.69023811990451,0.008118056087284204,0.022088613,0.0026032391,-0.06329713,-13.642139500508073,0.009246147054722114,
00000000000000000558_0,0.05882405,1,0.84,0.37589762,-0.15789473,-1311.2625217073503,0.24590160792442595,0.20348836,-0.12919717,-0.4520548,77.72346009421742,0.15181245862966855,-0.7003705,0.16328952,0.048288286,0.02065026,1.0313455080928673,0.025358721994437877,-0.0033561,-0.011923716,-0.02993462,11.343945582466745,0.00483695060151238,0.020950506,0.0019174106,-0.059771426,-18.158429555406784,0.009795945092072697,
00000000000000000559_0,0.12462999,1,0.938883,0.5793361,0.06861642,-2290.610736663863,0.19793035209509297,0.19726197,-0.3571076,-0.6780595,328.6761228474942,0.19510762818568358,-8.769474,0.22514895,0.11026159,0.0366894,-354.77472043645065,0.04274177258899915,-0.00575751,-0.039202873,-0.0776618,144.9973523612612,0.017102354197416212,0.056939185,0.020429388,-0.023388863,-142.50263084556377,0.014829136444665159,
0000000000000000055a_0,0.3342215,1,0.92738277,0.513181,0.011185682,-1399.0666361042374,0.18814227014093965,0.053682897,-0.3408967,-0.7310087,-231.61906324320796,0.17183540935513913,-7.615487,0.14452092,0.08018318,0.04344772,-49.68282445075919,0.025834497318541833,-0.00678194,-0.02805991,-0.05672738,5.308898310559106,0.011630881430240231,0.04112806,0.012821848,-0.026546756,-24.47347792633309,0.009702833010380947,
0000000000000000055b_0,0.20191264,1,0.88721806,0.43478155,-0.1923077,-1091.2253083383416,0.20705294469368443,0.10526316,-0.29575297,-0.895,-420.14876745962863,0.19875880389640943,-6.516103,0.11714421,0.06455733,0.0301933,-75.26769785155842,0.019200442717671778,-0.00767037,-0.022542844,-0.04675587,8.15076355790153,0.00890939518978393,0.022675546,0.0072355056,-0.019683598,3.622618718802077,0.007103836409357977,
000000000000000001f6_0,0.18629456,1,1.0,0.44158682,-0.5882353,-1419.364830472752,0.2860022085620014,-0.05102041,-0.42938966,-0.9694657,1241.4869875129082,0.20219266017420023,-1.0653943,0.23238415,0.08018173,0.00609384,47.49387607218659,0.04194010357309602,-0.01111926,-0.036202867,-0.06498526,49.87629665124091,0.013646369462769996,0.0575749,0.012054229,-0.029824851,-39.10691890204132,0.012583960604063927,
